Index    name         key              s           l     floor.x         floor.y         floor.z         floor.theta     floor.phi       floor.psi       spin.x          spin.y          spin.z
   4142  LD500        Drift             1010.959   0.500    3.3500760491    1.2209310018 -647.8176265449   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4143  LD100        Drift             1011.059   0.100    3.4486298368    1.2358241549 -647.8257101653   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4144  VM22E        Sbend             1011.259   0.200    3.6457374122    1.2656104610 -647.8418774061   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4145  LQZ          Drift             1011.446   0.187    3.8303779335    1.2935127832 -647.8570220689   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4146  QMD1E        Quadrupole        1011.971   0.525    4.3480809804    1.3717465161 -647.8994853269   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4147  JQMD1E       Marker            1011.971   0.000    4.3480809804    1.3717465161 -647.8994853269   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4148  LQMD         Drift             1012.079   0.107    4.4538784715    1.3877343159 -647.9081630934   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4149  LMBLH        Drift             1012.204   0.125    4.5770707061    1.4063507572 -647.9182676189   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4150  SPQMD1E_1M   Monitor           1012.204   0.000    4.5770707061    1.4063507572 -647.9182676189   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4151  LMBLH        Drift             1012.329   0.125    4.7002629408    1.4249671986 -647.9283721443   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4152  LMQQV1       Drift             1018.033   5.704   10.3219882902    2.2745054857 -648.3894796751   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4153  LCHBH        Drift             1018.158   0.125   10.4451805248    2.2931219270 -648.3995842006   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4154  CHE          Monitor           1018.158   0.000   10.4451805248    2.2931219270 -648.3995842006   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4155  LCHBH        Drift             1018.283   0.125   10.5683727595    2.3117383683 -648.4096887261   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4156  LPMLH        Drift             1018.408   0.125   10.6915649941    2.3303548097 -648.4197932516   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4157  MSE          Monitor           1018.408   0.000   10.6915649941    2.3303548097 -648.4197932516   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4158  LPMLH        Drift             1018.533   0.125   10.8147572288    2.3489712510 -648.4298977771   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4159  LD100        Drift             1018.633   0.100   10.9133110165    2.3638644040 -648.4379813975   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4160  HM15E        Sbend             1018.833   0.200   11.1104185919    2.3936507101 -648.4541486383   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4161  LQZ          Drift             1019.020   0.187   11.2950591132    2.4215530323 -648.4692933011   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4162  QMF2E        Quadrupole        1019.546   0.525   11.8127621601    2.4997867653 -648.5117565591   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4163  JQMF2E       Marker            1019.546   0.000   11.8127621601    2.4997867653 -648.5117565591   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4164  LQMD         Drift             1019.653   0.107   11.9185596512    2.5157745651 -648.5204343256   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4165  LMBLH        Drift             1019.778   0.125   12.0417518859    2.5343910064 -648.5305388511   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4166  SPQMF2E_1M   Monitor           1019.778   0.000   12.0417518859    2.5343910064 -648.5305388511   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4167  LMBLH        Drift             1019.903   0.125   12.1649441205    2.5530074477 -648.5406433766   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4168  LMQQV2       Drift             1025.607   5.704   17.7866694699    3.4025457349 -649.0017509074   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4169  LD500        Drift             1026.107   0.500   18.2794384085    3.4770115001 -649.0421690093   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4170  LD100        Drift             1026.207   0.100   18.3779921962    3.4919046531 -649.0502526297   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4171  VM23E        Sbend             1026.407   0.200   18.5750997717    3.5216909592 -649.0664198705   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4172  LQZ          Drift             1026.595   0.187   18.7597402929    3.5495932815 -649.0815645334   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4173  FVC          Marker            1026.595   0.000   18.7597402929    3.5495932815 -649.0815645334   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4174  QMD1E        Quadrupole        1027.120   0.525   19.2774433398    3.6278270144 -649.1240277913   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4175  JQMD1E       Marker            1027.120   0.000   19.2774433398    3.6278270144 -649.1240277913   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4176  LQMD         Drift             1027.227   0.107   19.3832408309    3.6438148142 -649.1327055578   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4177  LMBLH        Drift             1027.352   0.125   19.5064330656    3.6624312555 -649.1428100833   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4178  SPQMD1E_2M   Monitor           1027.352   0.000   19.5064330656    3.6624312555 -649.1428100833   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4179  LMBLH        Drift             1027.477   0.125   19.6296253002    3.6810476968 -649.1529146088   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4180  LMQQV1       Drift             1033.181   5.704   25.2513506496    4.5305859840 -649.6140221396   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4181  LCHBH        Drift             1033.306   0.125   25.3745428843    4.5492024253 -649.6241266651   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4182  CHE          Monitor           1033.306   0.000   25.3745428843    4.5492024253 -649.6241266651   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4183  LCHBH        Drift             1033.431   0.125   25.4977351189    4.5678188666 -649.6342311906   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4184  LPMLH        Drift             1033.556   0.125   25.6209273536    4.5864353079 -649.6443357161   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4185  MSE          Monitor           1033.556   0.000   25.6209273536    4.5864353079 -649.6443357161   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4186  LPMLH        Drift             1033.681   0.125   25.7441195882    4.6050517492 -649.6544402416   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4187  LD100        Drift             1033.781   0.100   25.8426733759    4.6199449023 -649.6625238620   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4188  HM16E        Sbend             1033.981   0.200   26.0397809514    4.6497312084 -649.6786911028   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4189  LQZ          Drift             1034.169   0.187   26.2244214727    4.6776335306 -649.6938357656   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4190  QMF2E        Quadrupole        1034.694   0.525   26.7421245195    4.7558672636 -649.7362990235   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4191  JQMF2E       Marker            1034.694   0.000   26.7421245195    4.7558672636 -649.7362990235   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4192  LQMD         Drift             1034.801   0.107   26.8479220107    4.7718550634 -649.7449767900   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4193  LMBLH        Drift             1034.926   0.125   26.9711142453    4.7904715047 -649.7550813155   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4194  SPQMF2E_2M   Monitor           1034.926   0.000   26.9711142453    4.7904715047 -649.7550813155   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4195  LMBLH        Drift             1035.051   0.125   27.0943064800    4.8090879460 -649.7651858410   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4196  LMQQV2       Drift             1040.756   5.704   32.7160318294    5.6586262332 -650.2262933718   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4197  LD500        Drift             1041.256   0.500   33.2088007679    5.7330919984 -650.2667114738   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4198  LD100        Drift             1041.356   0.100   33.3073545557    5.7479851514 -650.2747950942   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4199  VM24E        Sbend             1041.556   0.200   33.5044621311    5.7777714575 -650.2909623350   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4200  LQZ          Drift             1041.743   0.187   33.6891026524    5.8056737798 -650.3061069978   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4201  QMD1E        Quadrupole        1042.268   0.525   34.2068056993    5.8839075127 -650.3485702557   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4202  JQMD1E       Marker            1042.268   0.000   34.2068056993    5.8839075127 -650.3485702557   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4203  LQMD         Drift             1042.376   0.107   34.3126031904    5.8998953125 -650.3572480222   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4204  LMBLH        Drift             1042.501   0.125   34.4357954250    5.9185117538 -650.3673525477   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4205  SPQMD1E_3M   Monitor           1042.501   0.000   34.4357954250    5.9185117538 -650.3673525477   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4206  LMBLH        Drift             1042.626   0.125   34.5589876597    5.9371281951 -650.3774570732   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4207  LMQQV3       Drift             1048.330   5.704   40.1807130091    6.7866664823 -650.8385646040   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4208  LD500        Drift             1048.830   0.500   40.6734819477    6.8611322475 -650.8789827060   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4209  LD100        Drift             1048.930   0.100   40.7720357354    6.8760254006 -650.8870663264   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4210  HM17E        Sbend             1049.130   0.200   40.9691433108    6.9058117067 -650.9032335672   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4211  LQZ          Drift             1049.317   0.187   41.1537838321    6.9337140289 -650.9183782300   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4212  QMF3E        Quadrupole        1049.842   0.525   41.6714868790    7.0119477618 -650.9608414880   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4213  JQMF3E       Marker            1049.842   0.000   41.6714868790    7.0119477618 -650.9608414880   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4214  LQMD         Drift             1049.950   0.107   41.7772843701    7.0279355616 -650.9695192545   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4215  LMBSH        Drift             1050.050   0.100   41.8758381578    7.0428287147 -650.9776028749   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4216  SPQMF3E_M    Monitor           1050.050   0.000   41.8758381578    7.0428287147 -650.9776028749   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4217  LMBSH        Drift             1050.150   0.100   41.9743919455    7.0577218677 -650.9856864953   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4218  LM1Y1        Drift             1050.427   0.277   42.2472831756    7.0989603726 -651.0080696950   -4.6305497593    0.1494876646    0.0000000000    0.0000000000   -0.7200793821   -0.6938916944
   4219  BV2DE        Sbend             1052.333   1.906   44.1345568083    7.3121580841 -651.1628684499   -4.6305497593    0.0747438323    0.0000000000    0.0000000000    0.3741126955   -0.9273832493
   4220  JBV2DE       Marker            1052.333   0.000   44.1345568083    7.3121580841 -651.1628684499   -4.6305497593    0.0747438323    0.0000000000    0.0000000000    0.3741126955   -0.9273832493
   4221  LMBBV2       Drift             1052.508   0.175   44.3084928184    7.3252267325 -651.1771351028   -4.6305497593    0.0747438323    0.0000000000    0.0000000000    0.3741126955   -0.9273832493
   4222  FD           Marker            1052.508   0.000   44.3084928184    7.3252267325 -651.1771351028   -4.6305497593    0.0747438323    0.0000000000    0.0000000000    0.3741126955   -0.9273832493
   4223  LMBBV2       Drift             1052.683   0.175   44.4824288285    7.3382953810 -651.1914017557   -4.6305497593    0.0747438323    0.0000000000    0.0000000000    0.3741126955   -0.9273832493
   4224  BV2DE        Sbend             1054.589   1.906   46.3803002512    7.4094938098 -651.3470697670   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4225  JBV2DE       Marker            1054.589   0.000   46.3803002512    7.4094938098 -651.3470697670   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4226  LM2A         Drift             1055.437   0.848   47.2259387892    7.4094938098 -651.4164310883   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4227  LMQQH1       Drift             1058.316   2.878   50.0947845451    7.4094938098 -651.6517407665   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4228  LCVBH        Drift             1058.441   0.125   50.2193661750    7.4094938098 -651.6619592535   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4229  CVE          Monitor           1058.441   0.000   50.2193661750    7.4094938098 -651.6619592535   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4230  LCVBH        Drift             1058.566   0.125   50.3439478050    7.4094938098 -651.6721777406   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4231  LPMLH        Drift             1058.691   0.125   50.4685294349    7.4094938098 -651.6823962277   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4232  MSE          Monitor           1058.691   0.000   50.4685294349    7.4094938098 -651.6823962277   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4233  LPMLH        Drift             1058.816   0.125   50.5931110649    7.4094938098 -651.6926147147   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4234  LD100        Drift             1058.916   0.100   50.6927763688    7.4094938098 -651.7007895044   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4235  VM25E        Sbend             1059.116   0.200   50.8921069768    7.4094938098 -651.7171390837   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4236  LQZ          Drift             1059.303   0.187   51.0788299237    7.4094938098 -651.7324545521   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4237  QMD4E        Quadrupole        1059.828   0.525   51.6023717655    7.4094938098 -651.7753967221   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4238  JQMD4E       Marker            1059.828   0.000   51.6023717655    7.4094938098 -651.7753967221   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4239  LQMD         Drift             1059.936   0.107   51.7093624693    7.4094938098 -651.7841723588   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4240  LMBLH        Drift             1060.061   0.125   51.8339440992    7.4094938098 -651.7943908459   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4241  SPQMD4E_M    Monitor           1060.061   0.000   51.8339440992    7.4094938098 -651.7943908459   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4242  LMBLH        Drift             1060.186   0.125   51.9585257292    7.4094938098 -651.8046093330   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4243  LMQQH2       Drift             1067.048   6.862   58.7978629793    7.4094938098 -652.3655883413   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4244  LMWH         Drift             1067.173   0.125   58.9224446092    7.4094938098 -652.3758068284   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4245  MW           Monitor           1067.173   0.000   58.9224446092    7.4094938098 -652.3758068284   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4246  LMWH         Drift             1067.298   0.125   59.0470262392    7.4094938098 -652.3860253154   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4247  LD250        Drift             1067.548   0.250   59.2961894991    7.4094938098 -652.4064622896   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4248  LD100C       Drift             1067.635   0.087   59.3827986483    7.4094938098 -652.4135661818   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4249  QMF5E        Quadrupole        1068.011   0.376   59.7577395218    7.4094938098 -652.4443197404   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4250  JQMF5E       Marker            1068.011   0.000   59.7577395218    7.4094938098 -652.4443197404   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4251  LQMC         Drift             1068.118   0.107   59.8642817317    7.4094938098 -652.4530585906   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4252  LMBLH        Drift             1068.243   0.125   59.9888633617    7.4094938098 -652.4632770777   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4253  SPQMF5E_S    Monitor           1068.243   0.000   59.9888633617    7.4094938098 -652.4632770777   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4254  LMBLH        Drift             1068.368   0.125   60.1134449916    7.4094938098 -652.4734955647   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4255  LM2BA        Drift             1068.717   0.349   60.4611672706    7.4094938098 -652.5020165883   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4256  GA4I         Marker            1068.717   0.000   60.4611672706    7.4094938098 -652.5020165883   -4.6305497593    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4257  BH4E         Sbend             1070.530   1.813   62.2608307054    7.4094938098 -652.7149328558   -4.5587051288    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4258  JBH4E        Marker            1070.530   0.000   62.2608307054    7.4094938098 -652.7149328558   -4.5587051288    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4259  LMBBH        Drift             1070.916   0.386   62.6427605399    7.4094938098 -652.7740958235   -4.5587051288    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4260  BH4E         Sbend             1072.729   1.813   64.4224976205    7.4094938098 -653.1156477804   -4.4868604983    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4261  JBH4E        Marker            1072.729   0.000   64.4224976205    7.4094938098 -653.1156477804   -4.4868604983    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4262  LMBBH1       Drift             1073.396   0.668   65.0733668020    7.4094938098 -653.2649777404   -4.4868604983    0.0000000000    0.0000000000   -0.0000000000    1.0000000000   -0.0000000000
   4263  BH4E         Sbend             1075.209   1.813   66.8239950976    7.4094938098 -653.7334031731   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4264  JBH4E        Marker            1075.209   0.000   66.8239950976    7.4094938098 -653.7334031731   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4265  LBQ411       Drift             1075.593   0.384   67.1910359699    7.4094938098 -653.8458866393   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4266  VM26E        Sbend             1075.793   0.200   67.3822578680    7.4094938098 -653.9044885650   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4267  LQZ          Drift             1075.980   0.187   67.5613849810    7.4094938098 -653.9593839189   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4268  QMD6E        Quadrupole        1076.506   0.525   68.0636292963    7.4094938098 -654.1133018768   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4269  JQMD6E       Marker            1076.506   0.000   68.0636292963    7.4094938098 -654.1133018768   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4270  LQMD         Drift             1076.613   0.107   68.1662676501    7.4094938098 -654.1447564604   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4271  LMBLH        Drift             1076.738   0.125   68.2857813364    7.4094938098 -654.1813826640   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4272  SPQMD6E_M    Monitor           1076.738   0.000   68.2857813364    7.4094938098 -654.1813826640   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4273  LMBLH        Drift             1076.863   0.125   68.4052950227    7.4094938098 -654.2180088675   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4274  LBQ421       Drift             1077.196   0.333   68.7232920674    7.4094938098 -654.3154623463   -4.4150158678    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4275  BH4E         Sbend             1079.008   1.813   70.4357793320    7.4094938098 -654.9083444459   -4.3431712373    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4276  JBH4E        Marker            1079.008   0.000   70.4357793320    7.4094938098 -654.9083444459   -4.3431712373    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4277  LMBBH        Drift             1079.395   0.386   70.7962190833    7.4094938098 -655.0478214723   -4.3431712373    0.0000000000    0.0000000000   -0.0000000000    1.0000000000    0.0000000000
   4278  BH4E         Sbend             1081.207   1.813   72.4617298568    7.4094938098 -655.7621013045   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4279  JBH4E        Marker            1081.207   0.000   72.4617298568    7.4094938098 -655.7621013045   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4280  LBQ43A1      Drift             1081.527   0.320   72.7513246255    7.4094938098 -655.8988129160   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4281  SMF1E        Sextupole         1081.627   0.100   72.8417544901    7.4094938098 -655.9415029568   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4282  LBQ43A2      Drift             1081.675   0.048   72.8851608251    7.4094938098 -655.9619941765   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4283  LPMLH        Drift             1081.800   0.125   72.9981981558    7.4094938098 -656.0153567275   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4284  MSE          Monitor           1081.800   0.000   72.9981981558    7.4094938098 -656.0153567275   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4285  LPMLH        Drift             1081.925   0.125   73.1112354866    7.4094938098 -656.0687192786   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4286  LD100C       Drift             1082.012   0.087   73.1898190389    7.4094938098 -656.1058169241   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4287  SM7E         Multipole         1082.012   0.000   73.1898190389    7.4094938098 -656.1058169241   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4288  QMF7E        Quadrupole        1082.389   0.376   73.5300161895    7.4094938098 -656.2664168579   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4289  JQMF7E       Marker            1082.389   0.000   73.5300161895    7.4094938098 -656.2664168579   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4290  LQMC         Drift             1082.495   0.107   73.6266857148    7.4094938098 -656.3120525116   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4291  LMBLH        Drift             1082.620   0.125   73.7397230455    7.4094938098 -656.3654150627   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4292  SPQMF7E_S    Monitor           1082.620   0.000   73.7397230455    7.4094938098 -656.3654150627   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4293  LMBLH        Drift             1082.745   0.125   73.8527603762    7.4094938098 -656.4187776138   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4294  LM4AA        Drift             1083.094   0.349   74.1682611308    7.4094938098 -656.5677188974   -4.2713266069    0.0000000000    0.0000000000    0.0000000000    1.0000000000    0.0000000000
   4295  BH4E         Sbend             1084.907   1.813   75.7782023252    7.4094938098 -657.3997111846   -4.1994819764    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
   4296  JBH4E        Marker            1084.907   0.000   75.7782023252    7.4094938098 -657.3997111846   -4.1994819764    0.0000000000    0.0000000000    0.0000000000    1.0000000000   -0.0000000000
