  Index  name               key              s          l      floor.x     floor.y     floor.z     floor.theta floor.phi   floor.psi     spin.x          spin.y          spin.z
   5727  QC2LE2565          Sad_Mult          3013.755   0.010 -1.3203E-12 -7.7549E-12  2.5600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012045406    0.9999526624    0.0096551515
   5728  ECSLE2561          Sad_Mult          3013.755   0.000 -1.3203E-12 -7.7549E-12  2.5600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012045406    0.9999526624    0.0096551515
   5729  ESLE2560           Marker            3013.755   0.000 -1.3203E-12 -7.7549E-12  2.5600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012045406    0.9999526624    0.0096551515
   5730  ECSLE2559          Sad_Mult          3013.755   0.000 -1.3203E-12 -7.7549E-12  2.5600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012045406    0.9999526624    0.0096551515
   5731  QC2LE2555          Sad_Mult          3013.765   0.010 -1.3205E-12 -7.7549E-12  2.5500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012070379    0.9999524162    0.0096803143
   5732  ECSLE2551          Sad_Mult          3013.765   0.000 -1.3205E-12 -7.7549E-12  2.5500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012070379    0.9999524162    0.0096803143
   5733  ESLE2550           Marker            3013.765   0.000 -1.3205E-12 -7.7549E-12  2.5500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012070379    0.9999524162    0.0096803143
   5734  ECSLE2549          Sad_Mult          3013.765   0.000 -1.3205E-12 -7.7549E-12  2.5500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012070379    0.9999524162    0.0096803143
   5735  QC2LE2545          Sad_Mult          3013.775   0.010 -1.3207E-12 -7.7548E-12  2.5400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012095506    0.9999521679    0.0097056079
   5736  ECSLE2541          Sad_Mult          3013.775   0.000 -1.3207E-12 -7.7548E-12  2.5400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012095506    0.9999521679    0.0097056079
   5737  ESLE2540           Marker            3013.775   0.000 -1.3207E-12 -7.7548E-12  2.5400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012095506    0.9999521679    0.0097056079
   5738  ECSLE2539          Sad_Mult          3013.775   0.000 -1.3207E-12 -7.7548E-12  2.5400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012095506    0.9999521679    0.0097056079
   5739  QC2LE2535          Sad_Mult          3013.785   0.010 -1.3210E-12 -7.7548E-12  2.5300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012120815    0.9999519178    0.0097310287
   5740  ECSLE2531          Sad_Mult          3013.785   0.000 -1.3210E-12 -7.7548E-12  2.5300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012120815    0.9999519178    0.0097310287
   5741  ESLE2530           Marker            3013.785   0.000 -1.3210E-12 -7.7548E-12  2.5300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012120815    0.9999519178    0.0097310287
   5742  ECSLE2529          Sad_Mult          3013.785   0.000 -1.3210E-12 -7.7548E-12  2.5300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012120815    0.9999519178    0.0097310287
   5743  QC2LE2525          Sad_Mult          3013.795   0.010 -1.3212E-12 -7.7548E-12  2.5200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012146341    0.9999516659    0.0097565660
   5744  ECSLE2521          Sad_Mult          3013.795   0.000 -1.3212E-12 -7.7548E-12  2.5200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012146341    0.9999516659    0.0097565660
   5745  ESLE2520           Marker            3013.795   0.000 -1.3212E-12 -7.7548E-12  2.5200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012146341    0.9999516659    0.0097565660
   5746  ECSLE2519          Sad_Mult          3013.795   0.000 -1.3212E-12 -7.7548E-12  2.5200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012146341    0.9999516659    0.0097565660
   5747  QC2LE2515          Sad_Mult          3013.805   0.010 -1.3214E-12 -7.7547E-12  2.5100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012172127    0.9999514123    0.0097821951
   5748  ECSLE2511          Sad_Mult          3013.805   0.000 -1.3214E-12 -7.7547E-12  2.5100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012172127    0.9999514123    0.0097821952
   5749  ESLE2510           Marker            3013.805   0.000 -1.3214E-12 -7.7547E-12  2.5100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012172127    0.9999514123    0.0097821952
   5750  ECSLE2509          Sad_Mult          3013.805   0.000 -1.3214E-12 -7.7547E-12  2.5100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012172127    0.9999514123    0.0097821952
   5751  QC2LE2505          Sad_Mult          3013.815   0.010 -1.3216E-12 -7.7547E-12  2.5000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012198216    0.9999511577    0.0098078655
   5752  ECSLE2501          Sad_Mult          3013.815   0.000 -1.3216E-12 -7.7547E-12  2.5000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012198216    0.9999511577    0.0098078655
   5753  ESLE2500           Marker            3013.815   0.000 -1.3216E-12 -7.7547E-12  2.5000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012198216    0.9999511577    0.0098078655
   5754  ECSLE2499          Sad_Mult          3013.815   0.000 -1.3216E-12 -7.7547E-12  2.5000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012198216    0.9999511577    0.0098078655
   5755  QC2LE2495          Sad_Mult          3013.825   0.010 -1.3218E-12 -7.7547E-12  2.4900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012224646    0.9999509029    0.0098334775
   5756  ECSLE2491          Sad_Mult          3013.825   0.000 -1.3218E-12 -7.7547E-12  2.4900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012224646    0.9999509029    0.0098334775
   5757  ESLE2490           Marker            3013.825   0.000 -1.3218E-12 -7.7547E-12  2.4900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012224646    0.9999509029    0.0098334775
   5758  ECSLE2489          Sad_Mult          3013.825   0.000 -1.3218E-12 -7.7547E-12  2.4900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012224646    0.9999509029    0.0098334775
   5759  QC2LE2485          Sad_Mult          3013.835   0.010 -1.3220E-12 -7.7546E-12  2.4800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012251425    0.9999506499    0.0098588451
   5760  ECSLE2481          Sad_Mult          3013.835   0.000 -1.3220E-12 -7.7546E-12  2.4800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012251425    0.9999506499    0.0098588451
   5761  ESLE2480           Marker            3013.835   0.000 -1.3220E-12 -7.7546E-12  2.4800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012251425    0.9999506499    0.0098588451
   5762  ECSLE2479          Sad_Mult          3013.835   0.000 -1.3220E-12 -7.7546E-12  2.4800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012251425    0.9999506499    0.0098588451
   5763  QC2LE2475          Sad_Mult          3013.845   0.010 -1.3222E-12 -7.7546E-12  2.4700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012278505    0.9999504018    0.0098836430
   5764  ECSLE2471          Sad_Mult          3013.845   0.000 -1.3222E-12 -7.7546E-12  2.4700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012278505    0.9999504018    0.0098836429
   5765  ESLE2470           Marker            3013.845   0.000 -1.3222E-12 -7.7546E-12  2.4700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012278505    0.9999504018    0.0098836429
   5766  ECSLE2469          Sad_Mult          3013.845   0.000 -1.3222E-12 -7.7546E-12  2.4700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012278505    0.9999504018    0.0098836429
   5767  QC2LE2465          Sad_Mult          3013.855   0.010 -1.3225E-12 -7.7546E-12  2.4600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012305760    0.9999501638    0.0099073516
   5768  ECSLE2461          Sad_Mult          3013.855   0.000 -1.3225E-12 -7.7546E-12  2.4600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012305760    0.9999501638    0.0099073515
   5769  ESLE2460           Marker            3013.855   0.000 -1.3225E-12 -7.7546E-12  2.4600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012305760    0.9999501638    0.0099073515
   5770  ECSLE2459          Sad_Mult          3013.855   0.000 -1.3225E-12 -7.7546E-12  2.4600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012305760    0.9999501638    0.0099073515
   5771  QC2LE2455          Sad_Mult          3013.865   0.010 -1.3227E-12 -7.7545E-12  2.4500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012333016    0.9999499433    0.0099292474
   5772  ECSLE2451          Sad_Mult          3013.865   0.000 -1.3227E-12 -7.7545E-12  2.4500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012333016    0.9999499433    0.0099292474
   5773  ESLE2450           Marker            3013.865   0.000 -1.3227E-12 -7.7545E-12  2.4500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012333016    0.9999499433    0.0099292474
   5774  ECSLE2449          Sad_Mult          3013.865   0.000 -1.3227E-12 -7.7545E-12  2.4500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012333016    0.9999499433    0.0099292473
   5775  QC2LE2445          Sad_Mult          3013.875   0.010 -1.3229E-12 -7.7545E-12  2.4400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012360205    0.9999497485    0.0099485052
   5776  ECSLE2441          Sad_Mult          3013.875   0.000 -1.3229E-12 -7.7545E-12  2.4400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012360205    0.9999497485    0.0099485051
   5777  ESLE2440           Marker            3013.875   0.000 -1.3229E-12 -7.7545E-12  2.4400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012360205    0.9999497485    0.0099485051
   5778  ECSLE2439          Sad_Mult          3013.875   0.000 -1.3229E-12 -7.7545E-12  2.4400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012360205    0.9999497485    0.0099485051
   5779  QC2LE2435          Sad_Mult          3013.885   0.010 -1.3231E-12 -7.7545E-12  2.4300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012387663    0.9999495864    0.0099644430
   5780  ECSLE2431          Sad_Mult          3013.885   0.000 -1.3231E-12 -7.7545E-12  2.4300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012387663    0.9999495864    0.0099644429
   5781  ESLE2430           Marker            3013.885   0.000 -1.3231E-12 -7.7545E-12  2.4300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012387663    0.9999495864    0.0099644429
   5782  ECSLE2429          Sad_Mult          3013.885   0.000 -1.3231E-12 -7.7545E-12  2.4300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012387663    0.9999495864    0.0099644428
   5783  QC2LE2425          Sad_Mult          3013.895   0.010 -1.3233E-12 -7.7544E-12  2.4200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012416482    0.9999494594    0.0099768210
   5784  ECSLE2421          Sad_Mult          3013.895   0.000 -1.3233E-12 -7.7544E-12  2.4200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012416482    0.9999494594    0.0099768209
   5785  ESLE2420           Marker            3013.895   0.000 -1.3233E-12 -7.7544E-12  2.4200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012416482    0.9999494594    0.0099768209
   5786  ECSLE2419          Sad_Mult          3013.895   0.000 -1.3233E-12 -7.7544E-12  2.4200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012416482    0.9999494594    0.0099768208
   5787  QC2LE2415          Sad_Mult          3013.905   0.010 -1.3235E-12 -7.7544E-12  2.4100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012448737    0.9999493637    0.0099860062
   5788  ECSLE2411          Sad_Mult          3013.905   0.000 -1.3235E-12 -7.7544E-12  2.4100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012448737    0.9999493637    0.0099860061
   5789  ESLE2410           Marker            3013.905   0.000 -1.3235E-12 -7.7544E-12  2.4100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012448737    0.9999493637    0.0099860061
   5790  ECSLE2409          Sad_Mult          3013.905   0.000 -1.3235E-12 -7.7544E-12  2.4100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012448737    0.9999493637    0.0099860061
   5791  QC2LE2405          Sad_Mult          3013.915   0.010 -1.3237E-12 -7.7543E-12  2.4000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012487451    0.9999492900    0.0099928958
   5792  ECSLE2401          Sad_Mult          3013.915   0.000 -1.3237E-12 -7.7543E-12  2.4000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012487451    0.9999492900    0.0099928958
   5793  ESLE2400           Marker            3013.915   0.000 -1.3237E-12 -7.7543E-12  2.4000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012487451    0.9999492900    0.0099928958
   5794  ECSLE2399          Sad_Mult          3013.915   0.000 -1.3237E-12 -7.7543E-12  2.4000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012487451    0.9999492900    0.0099928958
   5795  QC2LE2395          Sad_Mult          3013.925   0.010 -1.3240E-12 -7.7543E-12  2.3900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012536352    0.9999492260    0.0099986889
   5796  ECSLE2391          Sad_Mult          3013.925   0.000 -1.3240E-12 -7.7543E-12  2.3900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012536352    0.9999492260    0.0099986889
   5797  ESLE2390           Marker            3013.925   0.000 -1.3240E-12 -7.7543E-12  2.3900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012536352    0.9999492260    0.0099986889
   5798  ECSLE2389          Sad_Mult          3013.925   0.000 -1.3240E-12 -7.7543E-12  2.3900E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012536352    0.9999492260    0.0099986889
   5799  QC2LE2385          Sad_Mult          3013.935   0.010 -1.3242E-12 -7.7543E-12  2.3800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012599522    0.9999491581    0.0100046892
   5800  ECSLE2381          Sad_Mult          3013.935   0.000 -1.3242E-12 -7.7543E-12  2.3800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012599522    0.9999491581    0.0100046892
   5801  ESLE2380           Marker            3013.935   0.000 -1.3242E-12 -7.7543E-12  2.3800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012599522    0.9999491581    0.0100046892
   5802  ECSLE2379          Sad_Mult          3013.935   0.000 -1.3242E-12 -7.7543E-12  2.3800E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012599522    0.9999491581    0.0100046889
   5803  QC2LE2375          Sad_Mult          3013.945   0.010 -1.3244E-12 -7.7542E-12  2.3700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012680944    0.9999490723    0.0100122345
   5804  ECSLE2371          Sad_Mult          3013.945   0.000 -1.3244E-12 -7.7542E-12  2.3700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012680944    0.9999490723    0.0100122341
   5805  ESLE2370           Marker            3013.945   0.000 -1.3244E-12 -7.7542E-12  2.3700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012680944    0.9999490723    0.0100122341
   5806  ECSLE2369          Sad_Mult          3013.945   0.000 -1.3244E-12 -7.7542E-12  2.3700E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012680944    0.9999490723    0.0100122329
   5807  QC2LE2365          Sad_Mult          3013.955   0.010 -1.3246E-12 -7.7542E-12  2.3600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012783921    0.9999489542    0.0100227090
   5808  ECSLE2361          Sad_Mult          3013.955   0.000 -1.3246E-12 -7.7542E-12  2.3600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012783921    0.9999489542    0.0100227079
   5809  ESLE2360           Marker            3013.955   0.000 -1.3246E-12 -7.7542E-12  2.3600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012783921    0.9999489542    0.0100227079
   5810  ECSLE2359          Sad_Mult          3013.955   0.000 -1.3246E-12 -7.7542E-12  2.3600E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012783921    0.9999489542    0.0100227053
   5811  QC2LE2355          Sad_Mult          3013.965   0.010 -1.3248E-12 -7.7542E-12  2.3500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012910394    0.9999487893    0.0100375253
   5812  ECSLE2351          Sad_Mult          3013.965   0.000 -1.3248E-12 -7.7542E-12  2.3500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012910394    0.9999487894    0.0100375227
   5813  ESLE2350           Marker            3013.965   0.000 -1.3248E-12 -7.7542E-12  2.3500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012910394    0.9999487894    0.0100375227
   5814  ECSLE2349          Sad_Mult          3013.965   0.000 -1.3248E-12 -7.7542E-12  2.3500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012910394    0.9999487894    0.0100375180
   5815  PQC2LI             Marker            3013.965   0.000 -1.3248E-12 -7.7542E-12  2.3500E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0012910394    0.9999487894    0.0100375180
   5816  QC2LE2345          Sad_Mult          3013.975   0.010 -1.3250E-12 -7.7541E-12  2.3400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013060468    0.9999485641    0.0100579987
   5817  ECSLE2341          Sad_Mult          3013.975   0.000 -1.3250E-12 -7.7541E-12  2.3400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013060468    0.9999485642    0.0100579941
   5818  ESLE2340           Marker            3013.975   0.000 -1.3250E-12 -7.7541E-12  2.3400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013060468    0.9999485642    0.0100579941
   5819  ECSLE2339          Sad_Mult          3013.975   0.000 -1.3250E-12 -7.7541E-12  2.3400E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013060468    0.9999485643    0.0100579867
   5820  QC2LE2335          Sad_Mult          3013.985   0.010 -1.3252E-12 -7.7541E-12  2.3300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013232424    0.9999482682    0.0100851387
   5821  ECSLE2331          Sad_Mult          3013.985   0.000 -1.3252E-12 -7.7541E-12  2.3300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013232424    0.9999482682    0.0100851313
   5822  ESLE2330           Marker            3013.985   0.000 -1.3252E-12 -7.7541E-12  2.3300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013232424    0.9999482682    0.0100851313
   5823  ECSLE2329          Sad_Mult          3013.985   0.000 -1.3252E-12 -7.7541E-12  2.3300E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013232424    0.9999482683    0.0100851206
   5824  QC2LE2325          Sad_Mult          3013.995   0.010 -1.3255E-12 -7.7541E-12  2.3200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013423282    0.9999478963    0.0101194318
   5825  ECSLE2321          Sad_Mult          3013.995   0.000 -1.3255E-12 -7.7541E-12  2.3200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013423282    0.9999478964    0.0101194211
   5826  ESLE2320           Marker            3013.995   0.000 -1.3255E-12 -7.7541E-12  2.3200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013423282    0.9999478964    0.0101194211
   5827  ECSLE2319          Sad_Mult          3013.995   0.000 -1.3255E-12 -7.7541E-12  2.3200E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013423282    0.9999478965    0.0101194066
   5828  QC2LE2315          Sad_Mult          3014.005   0.010 -1.3257E-12 -7.7540E-12  2.3100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013629609    0.9999474497    0.0101607134
   5829  ECSLE2311          Sad_Mult          3014.005   0.000 -1.3257E-12 -7.7540E-12  2.3100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013629609    0.9999474499    0.0101606989
   5830  ESLE2310           Marker            3014.005   0.000 -1.3257E-12 -7.7540E-12  2.3100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013629609    0.9999474499    0.0101606989
   5831  ECSLE2309          Sad_Mult          3014.005   0.000 -1.3257E-12 -7.7540E-12  2.3100E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013629609    0.9999474501    0.0101606801
   5832  QC2LE2305          Sad_Mult          3014.015   0.010 -1.3259E-12 -7.7540E-12  2.3000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013848166    0.9999469362    0.0102081843
   5833  ECSLE2301          Sad_Mult          3014.015   0.000 -1.3259E-12 -7.7540E-12  2.3000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013848166    0.9999469364    0.0102081654
   5834  ESLE2300           Marker            3014.015   0.000 -1.3259E-12 -7.7540E-12  2.3000E+00  2.1442E-14 -3.5637E-15 -2.1260E-15    0.0013848166    0.9999469364    0.0102081654
